# What each character's achievements said, and when. Not shipped.
# Safe to delete, at the cost of one cold pass -- which is not cheap here.
orbscripter-pagle	2026-09-11 14:42:30	2296	399,400,401,402,403,404,405,406,407,1159,1160,1161,1174,2090,2091,2092,2093,5266,5267
Ósitoperú-raden	2026-09-11 14:42:34	2234	399,400,401,402,403,405,1159,1160,1174,2090,2091,2092,2093,5266,5267
ouushii-raden	2026-09-11 14:42:31	2512	399,400,401,402,403,405,406,407,1159,1160,1174,2090,2091,2092,2093,5266,5267
ow-nazgrim	2026-09-11 14:42:35	2255	399,400,401,402,403,405,406,407,1159,1160,1174,2090,2092,2093,5266
oxy-arugal-au	2026-09-11 14:42:28	2581	399,400,401,402,403,404,405,406,407,1159,1160,1161,1174,2090,2091,2092,2093,5266,5267
oxydd-arugal-au	2026-09-11 14:42:22	2604	399,400,401,402,403,404,405,406,407,1159,1160,1161,1174,2090,2091,2092,2093,5266,5267
oxydudu-arugal-au	2026-09-11 14:42:22	2603	399,400,401,402,403,404,405,406,407,1159,1160,1161,1174,2090,2091,2092,2093,5266,5267
papabrew-raden	2026-09-11 14:42:42	2128	
papabrewxl-pagle	2026-09-11 14:42:42	2126	
pariston-nazgrim	2026-09-11 14:42:36	2206	399,400,401,402,1159,1174,2090,2093
peekñheal-arugal-au	2026-09-11 14:42:34	2211	399,400,401,402,403,405,1159,1160,1174,2090,2092,2093
pinkisntwell-immerseus	2026-09-11 14:42:28	2313	399,400,401,1159,1174
polyjkdeathx-raden	2026-09-11 14:42:35	2203	399,400,401,402,403,404,405,406,407,1159,1160,1161,1174,2090,2091,2092,2093,5266
poolzyo-raden	2026-09-11 14:42:31	2258	399,400,401,402,403,405,406,407,1159,1160,1174,2090,2091,2092,2093,5266,5267
popeshow-arugal-au	2026-09-11 14:42:31	2258	399,400,401,402,403,405,406,407,1159,1160,1174,2090,2091,2092,2093,5266,5267
prettigood-raden	2026-09-11 14:42:30	2292	399,400,401,402,403,404,405,406,407,1159,1160,1174,2090,2091,2092,2093,5266
protmain-raden	2026-09-11 14:42:38	2175	399,400,401,402,403,405,406,1159,1160,1174,2090,2091,2092,2093,5266,5267
prowlr-pagle	2026-09-11 14:42:38	2161	
pullouts-raden	2026-09-11 14:42:42	2139	399,400,401,402,403,405,1159,1160,1174,2090,2091,2092,2093,5266,5267
pumpz-raden	2026-09-11 14:42:43	2123	399,400,401,404,406,407,1161,1174,2090,2091,2092,2093
qjqjsdnltmzl-pagle	2026-09-11 14:42:26	2334	
qrux-pagle	2026-09-11 14:42:27	2325	399,400,401,402,403,405,406,407,1159,1160,1174,2090,2092,2093,5266
qwanya-raden	2026-09-11 14:42:21	2607	399,400,401,402,403,405,406,1159,1160,1174,2090,2091,2092,2093,5266,5267
qwop-raden	2026-09-11 14:42:29	2281	
rabager-grobbulus	2026-09-11 14:42:40	2163	399,400,401,402,403,405,1159,1174,2090,2093
radix-raden	2026-09-11 14:42:32	2220	
raijinkumax-pagle	2026-09-11 14:42:35	2204	399,400,401,402,403,404,405,406,407,1159,1160,1174,2090,2091,2092,2093,5266
raijjin-pagle	2026-09-11 14:42:25	2402	399,400,401,402,403,405,1159,1174
rãin-pagle	2026-09-11 14:42:27	2347	399,400,401,402,403,404,405,406,407,1159,1160,1174,2090,2092,2093,5266
reasonablë-arugal-au	2026-09-11 14:42:23	2662	399,400,401,402,403,404,405,406,407,1159,1160,1161,1174,2090,2091,2092,2093,5266,5267
reckingkong-raden	2026-09-11 14:42:24	2498	399,400,401,402,403,405,406,1159,1160,1174,2090,2091,2092,2093,5266,5267
reckington-raden	2026-09-11 14:42:23	2500	399,400,401,402,403,405,406,1159,1160,1174,2090,2091,2092,2093,5266,5267
reckology-raden	2026-09-11 14:42:33	2216	399,400,401,402,403,405,406,1159,1160,1174,2090,2091,2092,2093,5266,5267
redpandä-pagle	2026-09-11 14:42:23	2490	
rekstorm-nazgrim	2026-09-11 14:42:35	2203	399,400,401,402,403,405,1159,1160,1174,2090,2092,2093,5266
rekzor-raden	2026-09-11 14:42:25	2439	399,400,401,402,403,405,406,1159,1160,1174,2090,2091,2092,2093,5266,5267
remytwotimes-pagle	2026-09-11 14:42:39	2156	
røach-raden	2026-09-11 14:42:35	2202	399,400,401,402,403,405,1159,1160,1174,2090,2091,2092,2093,5266
robotyn-pagle	2026-09-11 14:42:40	2150	399,400,401,1159,1174,2090
rockyx-pagle	2026-09-11 14:42:29	2304	399,400,401,402,403,405,1159,1160,1174,2090,2091,2092,2093,5266
rockyy-pagle	2026-09-11 14:42:40	2155	399,400,401,402,403,405,1159,1160,1174,2090,2091,2092,2093,5266
rsp-raden	2026-09-11 14:42:33	2300	399,400,401,402,403,405,406,1159,1160,1174,2090,2091,2092,2093,5266,5267
rufusmonk-pagle	2026-09-11 14:42:38	2171	399,400,401,402,403,1159,1174,2090,2093
ruthlessqt-raden	2026-09-11 14:42:27	2359	399,400,401,402,403,405,406,1159,1160,1174,2090,2092,2093,5266
sácera-raden	2026-09-11 14:42:23	2447	
sadarade-raden	2026-09-11 14:42:27	2319	399,400,401,402,403,404,405,406,407,1159,1160,1174,2090,2091,2092,2093,5266
sadism-pagle	2026-09-11 14:42:29	2299	399,400,401,402,403,404,405,406,407,1159,1160,1161,1174,2090,2091,2092,2093,5266,5267
sadtragedy-raden	2026-09-11 14:42:31	2233	
sandbunny-pagle	2026-09-11 14:42:31	2233	399,400,401,402,403,405,1159,1160,1174,2090,2092,2093
sàngüinius-pagle	2026-09-11 14:42:33	2228	399,400,401,402,403,405,406,407,1159,1160,1174,2090,2092,2093
saydar-raden	2026-09-11 14:42:24	2426	399,400,401,402,403,404,405,406,407,1159,1160,1174,2090,2091,2092,2093,5266
schemes-galakras	2026-09-11 14:42:41	2150	399,400,401,402,403,405,406,407,1159,1160,1174,2090,2092,2093,5266
segredinho-pagle	2026-09-11 14:42:43	2127	399,400,401,402,403,405,1159,1160,1174,2090,2091,2092,2093,5266
seitanic-pagle	2026-09-11 14:42:33	2214	399,400,401,402,1159,1174,2090,2092,2093
selfplay-raden	2026-09-11 14:42:24	2467	399,400,401,402,403,404,405,406,407,1159,1160,1161,1174,2090,2091,2092,2093,5266,5267
serenitylol-raden	2026-09-11 14:42:27	2328	399,400,401,402,403,405,406,407,1159,1160,1174,2090,2091,2092,2093,5266,5267
serenityqt-pagle	2026-09-11 14:42:26	2386	399,400,401,402,403,405,406,407,1159,1160,1174,2090,2091,2092,2093,5266,5267
shatterbust-raden	2026-09-11 14:42:42	2138	399,400,401,402,403,404,405,406,407,1159,1160,1161,1174,2090,2091,2092,2093,5266,5267
shockoné-pagle	2026-09-11 14:42:40	2150	399,400,401,402,403,1159,1174,2090,2093
shvfty-pagle	2026-09-11 14:42:42	2135	399,400,401,402,403,404,405,406,407,1159,1160,1174,2090,2092,2093
sinfullwinz-raden	2026-09-11 14:42:32	2233	399,400,401,402,403,405,406,1159,1160,1174,2090,2091,2092,2093,5266
sinfulwinz-raden	2026-09-11 14:42:36	2228	399,400,401,402,403,405,406,1159,1160,1174,2090,2091,2092,2093,5266
skulldrinker-raden	2026-09-11 14:42:43	2128	399,400,401,402,403,405,406,1159,1160,1174,2090,2092,2093,5266
sleepïï-pagle	2026-09-11 14:42:27	2316	399,400,401,402,403,405,406,407,1159,1160,1174,2090,2091,2092,2093
sleepweaver-pagle	2026-09-11 14:42:21	2583	399,400,401,402,403,405,406,407,1159,1160,1174,2090,2091,2092,2093
sleepyntired-pagle	2026-09-11 14:42:25	2394	399,400,401,402,403,405,406,407,1159,1160,1174,2090,2091,2092,2093
sloomi-pagle	2026-09-11 14:42:34	2207	399,400,401,402,403,404,405,406,407,1159,1160,1161,1174,2090,2092,2093
sloom-pagle	2026-09-11 14:42:34	2206	399,400,401,402,403,404,405,406,407,1159,1160,1161,1174,2090,2092,2093
sloomx-pagle	2026-09-11 14:42:39	2164	399,400,401,402,403,404,405,406,407,1159,1160,1161,1174,2090,2092,2093
slumplord-raden	2026-09-11 14:42:33	2215	399,400,401,402,403,405,406,407,1159,1160,1174,2090,2091,2092,2093,5266
slumplordx-raden	2026-09-11 14:42:36	2197	399,400,401,402,403,405,406,407,1159,1160,1174,2090,2091,2092,2093,5266
sminchin-pagle	2026-09-11 14:42:36	2199	399,400,401,402,403,405,1159,1160,1174,2090,2092,2093
smokinweedle-raden	2026-09-11 14:42:32	2226	399,400,401,402,403,405,406,407,1159,1160,1174,2090,2091,2092,2093,5266
soapxy-raden	2026-09-11 14:42:26	2367	399,400,401,402,403,405,1159,1160,1174,2090,2091,2092,2093,5266
soapy-raden	2026-09-11 14:42:27	2318	399,400,401,402,403,405,1159,1160,1174,2090,2091,2092,2093,5266
søapy-raden	2026-09-11 14:42:22	2569	399,400,401,402,403,405,1159,1160,1174,2090,2091,2092,2093,5266
soapyxo-raden	2026-09-11 14:42:23	2527	399,400,401,402,403,405,1159,1160,1174,2090,2091,2092,2093,5266
soapyx-raden	2026-09-11 14:42:40	2159	399,400,401,402,403,405,1159,1160,1174,2090,2091,2092,2093,5266
solorr-pagle	2026-09-11 14:42:38	2177	399,400,401,406,407,1174,2090,2093
sombodee-pagle	2026-09-11 14:42:36	2195	399,400,401,402,403,404,405,406,407,1159,1160,1174,2090,2092,2093
someidiot-raden	2026-09-11 14:42:38	2171	399,400,401,402,403,404,405,406,407,1159,1160,1174,2090,2091,2092,2093,5266
soyinfelíz-raden	2026-09-11 14:42:23	2443	
spala-pagle	2026-09-11 14:42:29	2261	
spicyhotmoon-raden	2026-09-11 14:42:25	2394	399,400,401,402,403,405,406,407,1159,1160,1174,2090,2092,2093
spk-raden	2026-09-11 14:42:31	2262	399,400,401,402,403,405,406,407,1159,1160,1174,2090,2091,2092,2093,5266,5267
spongeboby-pagle	2026-09-11 14:42:30	2429	399,400,401,402,403,405,1159,1160,1174,2090,2091,2092,2093,5266
spongethroby-pagle	2026-09-11 14:42:42	2281	399,400,401,402,403,405,1159,1160,1174,2090,2091,2092,2093,5266
spq-pagle	2026-09-11 14:42:29	2273	
squeezyxx-raden	2026-09-11 14:42:23	2502	399,400,401,402,403,405,406,1159,1160,1174,2090,2091,2092,2093,5266,5267
ßlåçkårrøw-raden	2026-09-11 14:42:24	2477	399,400,401,402,403,404,405,406,407,1159,1160,1161,1174,2090,2091,2092,2093,5266,5267
ßløømtoðèàth-raden	2026-09-11 14:42:43	2199	399,400,401,402,403,405,406,1159,1160,1174,2090,2091,2092,2093,5266,5267
ßløømtøðèàth-raden	2026-09-11 14:42:29	2303	399,400,401,402,403,405,406,1159,1160,1174,2090,2091,2092,2093,5266,5267
ßlûè-arugal-au	2026-09-11 14:42:30	2282	399,400,401,402,403,405,1159,1160,1174,2090,2092,2093
sugarbear-raden	2026-09-11 14:42:22	2618	399,400,401,402,403,405,406,407,1159,1160,1174,2090,2091,2092,2093,5266,5267
sugarbeet-raden	2026-09-11 14:42:26	2380	399,400,401,402,403,405,406,1159,1160,1174,2090,2091,2092,2093,5266,5267
suký-pagle	2026-09-11 14:42:33	2221	399,400,401,402,403,404,405,406,407,1159,1160,1174,2090,2092,2093,5266
supërgrëmlin-pagle	2026-09-11 14:42:23	2500	399,400,401,402,403,405,1159,1160,1174,2090,2091,2092,2093,5266,5267
survivorzx-raden	2026-09-11 14:42:36	2201	399,400,401,402,403,404,405,406,407,1159,1160,1161,1174,2090,2093
swk-raden	2026-09-11 14:42:24	2499	399,400,401,402,403,404,405,406,407,1159,1160,1161,1174,2090,2091,2092,2093,5266,5267
tailung-raden	2026-09-11 14:42:23	2539	399,400,401,402,403,404,405,406,407,1159,1160,1161,1174,2090,2091,2092,2093,5266
tastetheshot-raden	2026-09-11 14:42:26	2384	399,400,401,402,403,404,405,406,407,1159,1160,1161,1174,2090,2091,2092,2093,5266
tastyshotsz-raden	2026-09-11 14:42:27	2422	399,400,401,402,403,404,405,406,407,1159,1160,1161,1174,2090,2091,2092,2093,5266
tastyshotx-raden	2026-09-11 14:42:26	2375	399,400,401,402,403,404,405,406,407,1159,1160,1161,1174,2090,2091,2092,2093,5266
tastyshotz-raden	2026-09-11 14:42:27	2358	399,400,401,402,403,404,405,406,407,1159,1160,1161,1174,2090,2091,2092,2093,5266
teatable-raden	2026-09-11 14:42:22	2618	399,400,401,402,403,405,406,407,1159,1160,1174,2090,2091,2092,2093,5266,5267
technique-raden	2026-09-11 14:42:34	2203	399,400,401,402,403,405,1159,1160,1174,2090
testndbolwar-raden	2026-09-11 14:42:30	2274	399,400,401,402,403,404,405,406,407,1159,1160,1161,1174,2090,2091,2092,2093,5266,5267
tgd-raden	2026-09-11 14:42:25	2389	
tháíladybøi-pagle	2026-09-11 14:42:30	2275	399,400,401,402,403,405,406,407,1159,1160,1174,2090,2092,2093,5266
thaviks-raden	2026-09-11 14:42:27	2318	399,400,401,402,403,404,405,406,407,1159,1160,1174,2090,2092,2093
thebagelcave-pagle	2026-09-11 14:42:33	2233	399,400,401,402,403,405,406,1159,1160,1174,2090,2091,2092,2093,5266
thetalk-pagle	2026-09-11 14:42:43	2127	399,400,401,402,403,405,1159,1160,1174,2090,2092,2093,5266
tjax-raden	2026-09-11 14:42:37	2182	399,400,401,402,403,405,1159,1160,1174,2090,2092,2093,5266
tneh-pagle	2026-09-11 14:42:26	2325	
tnehtk-pagle	2026-09-11 14:42:29	2276	
tokonatsu-raden	2026-09-11 14:42:25	2390	399,400,401,1159,1174,2090,2092,2093
tomtwocox-raden	2026-09-11 14:42:25	2403	399,400,401,402,403,405,406,1159,1160,1174,2090,2091,2092,2093,5266,5267
tortaslayer-raden	2026-09-11 14:42:29	2302	399,400,401,402,403,405,1159,1160,1174,2090,2091,2092,2093,5266
toryko-raden	2026-09-11 14:42:24	2411	399,400,401,1159,1174
touchofdiddy-raden	2026-09-11 14:42:32	2235	399,400,401,402,403,405,406,407,1159,1160,1174,2090,2091,2092,2093
trapbot-raden	2026-09-11 14:42:32	2228	399,400,401,402,403,404,405,406,407,1159,1160,1161,1174,2090,2091,2092,2093,5266,5267
traplauncher-pagle	2026-09-11 14:42:43	2123	399,400,401,402,403,405,406,407,1159,1160,1174,2090,2091,2092,2093,5266,5267
treehuggêr-raden	2026-09-11 14:42:27	2321	399,400,401,402,403,405,406,407,1159,1160,1174,2090,2091,2092,2093
trojanbubble-pagle	2026-09-11 14:42:28	2312	399,400,401,402,403,405,406,1159,1160,1174,2090,2092,2093,5266
trojanbubble-raden	2026-09-11 14:42:30	2266	399,400,401,402,403,405,406,1159,1160,1174,2090,2092,2093,5266
uhexperiment-pagle	2026-09-11 14:42:41	2142	399,400,401,402,403,405,1159,1174,2090,2092,2093
ultrahxb-raden	2026-09-11 14:42:23	2533	399,400,401,402,403,404,405,406,407,1159,1160,1161,1174,2090,2091,2092,2093,5266
ultrahxd-raden	2026-09-11 14:42:22	2582	399,400,401,402,403,404,405,406,407,1159,1160,1161,1174,2090,2091,2092,2093,5266
ultrahxl-raden	2026-09-11 14:42:22	2582	399,400,401,402,403,404,405,406,407,1159,1160,1161,1174,2090,2091,2092,2093,5266
ultrahxo-raden	2026-09-11 14:42:22	2582	399,400,401,402,403,404,405,406,407,1159,1160,1161,1174,2090,2091,2092,2093,5266
ultrahxq-raden	2026-09-11 14:42:22	2552	399,400,401,402,403,404,405,406,407,1159,1160,1161,1174,2090,2091,2092,2093,5266
ultrahx-raden	2026-09-11 14:42:31	2267	399,400,401,402,403,404,405,406,407,1159,1160,1161,1174,2090,2091,2092,2093,5266
urhero-arugal-au	2026-09-11 14:42:34	2210	399,400,401,1159,1174
urukghâshob-immerseus	2026-09-11 14:42:41	2150	399,400,401,1159,1174
vengance-raden	2026-09-11 14:42:34	2250	399,400,401,402,403,404,405,406,407,1159,1160,1161,1174,2090,2091,2092,2093,5266,5267
vettaex-arugal-au	2026-09-11 14:42:26	2442	399,400,401,402,403,404,405,406,407,1159,1160,1161,1174,2090,2091,2092,2093,5266,5267
vibezx-pagle	2026-09-11 14:42:34	2212	399,400,401,402,403,405,1159,1160,1174,2090,2092,2093,5266
victorious-raden	2026-09-11 14:42:38	2170	
vøcality-raden	2026-09-11 14:42:41	2139	399,400,401,402,403,405,406,1159,1160,1174,2090,2092,2093
voromyr-lei-shen	2026-09-11 14:42:31	2256	399,400,401,402,403,405,1159,1160,1174,2090,2092,2093
vseraphim-immerseus	2026-09-11 14:42:31	2256	399,400,401,402,403,404,405,406,407,1159,1160,1161,1174,2090,2092,2093
vseraphims-immerseus	2026-09-11 14:42:30	2292	399,400,401,402,403,404,405,406,407,1159,1160,1161,1174,2090,2092,2093
washedexglad-raden	2026-09-11 14:42:36	2200	399,400,401,402,403,405,1159,1160,1174,2090,2091,2092,2093,5266
wealthycat-raden	2026-09-11 14:42:20	2667	
whîtë-arugal-au	2026-09-11 14:42:31	2251	399,400,401,402,403,405,1159,1160,1174,2090,2092,2093
windstorm-raden	2026-09-11 14:42:27	2323	399,400,401,402,403,405,1159,1160,1174,2090
wmx-raden	2026-09-11 14:42:25	2379	
wnqiwnqiwnqi-raden	2026-09-11 14:42:32	2231	399,400,401,402,403,404,405,406,407,1159,1160,1161,1174,2090,2091,2092,2093,5266,5267
wøckeez-raden	2026-09-11 14:42:32	2226	
wowmichael-pagle	2026-09-11 14:42:37	2184	399,400,401,402,403,404,405,406,407,1159,1160,1174,2090,2092,2093
xanacs-nazgrim	2026-09-11 14:42:29	2292	399,400,401,402,403,405,1159,1160,1174,2090,2092,2093,5266
xatyka-pagle	2026-09-11 14:42:35	2203	399,400,401,402,403,405,1159,1160,1174,2090,2092,2093
xhangtu-raden	2026-09-11 14:42:43	2123	399,400,401,402,403,1159,1174,2090,2092,2093
xlfries-pagle	2026-09-11 14:42:38	2184	399,400,401,402,403,404,405,406,407,1159,1160,1174,2090,2091,2092,2093,5266
xntrixxs-arugal-au	2026-09-11 14:42:26	2341	399,400,401,402,403,405,406,407,1159,1160,1174,2090,2091,2092,2093,5266
xntrixxz-arugal-au	2026-09-11 14:42:23	2527	399,400,401,402,403,405,406,407,1159,1160,1174,2090,2091,2092,2093,5266
xoap-raden	2026-09-11 14:42:30	2261	399,400,401,402,403,405,406,1159,1160,1174,2090,2091,2092,2093,5266,5267
xunwinxo-raden	2026-09-11 14:42:26	2347	
xzww-pagle	2026-09-11 14:42:43	2126	399,400,401,402,403,405,1159,1160,1174,2090,2092,2093
yetaa-raden	2026-09-11 14:42:32	2227	399,400,401,402,403,404,405,406,407,1159,1160,1161,1174,2090,2091,2092,2093
yglol-pagle	2026-09-11 14:42:35	2202	399,400,401,402,403,405,1159,1174,2090,2092,2093
yourendisher-pagle	2026-09-11 14:42:32	2220	399,400,401,402,403,405,1159,1160,1174,2090,2091,2092,2093,5266
zappytits-galakras	2026-09-11 14:42:42	2139	399,400,401,402,403,405,1159,1174,2090,2093
zendarko-arugal-au	2026-09-11 14:42:37	2184	399,400,401,402,403,404,405,406,407,1159,1160,1174,2090,2091,2092,2093,5266,5267
zetä-raden	2026-09-11 14:42:30	2258	
znths-raden	2026-09-11 14:42:33	2229	399,400,401,402,403,405,406,1159,1160,1174,2090,2091,2092,2093,5266,5267
zugww-raden	2026-09-11 14:42:30	2400	399,400,401,402,403,404,405,406,407,1159,1160,1174,2090,2091,2092,2093,5266,5267
